nombre,fecha y hora,tempmáx,tempmín,temp,sensación térmica máxima,sensación térmica mínima,sensación térmica,rocío,humedad,precipitación,probabilidad de precipitación,cobertura de precipitación,tipo de precipitación,nieve,profundidad de nieve,ráfaga de viento,velocidad del viento,dirección del viento,presión del nivel del mar,nubosidad,visibilidad,radiación solar,energía solar,índice UV,riesgo severo,amanecer,atardecer,fase lunar,condiciones,descripción,icono,estaciones
Houston,2022-10-13,86.8,74.0,79.2,90.5,74.0,80.3,69.8,74.4,0.033,100,20.83,rain,0,0,34.4,12.7,104.0,1013.1,55.5,9.7,123.0,10.5,8,,2022-10-13T07:22:02,2022-10-13T18:53:04,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-14,84.5,67.6,76.3,83.2,67.6,75.9,59.0,58.1,0.0,0,0.0,,0,0,21.8,17.2,110.9,1014.8,12.0,9.8,139.2,12.1,8,,2022-10-14T07:22:40,2022-10-14T18:51:58,0.66,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-15,88.2,70.3,77.7,89.5,70.3,78.5,67.0,71.9,0.0,0,0.0,,0,0,21.9,17.2,150.9,1015.6,21.7,9.4,89.0,7.6,6,,2022-10-15T07:23:18,2022-10-15T18:50:52,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-16,88.3,72.4,78.9,91.0,72.4,80.2,69.4,75.1,0.0,0,0.0,,0,0,20.8,15.0,134.7,1014.5,43.5,9.7,109.8,9.6,6,,2022-10-16T07:23:57,2022-10-16T18:49:48,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,F1563,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-17,76.7,65.7,70.1,76.7,65.7,70.1,60.9,75.2,0.045,100,20.83,rain,0,0,31.7,20.9,8.6,1015.5,71.4,9.1,48.6,4.2,3,,2022-10-17T07:24:36,2022-10-17T18:48:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-18,66.7,53.9,60.2,66.7,53.9,60.2,29.4,32.1,0.0,0,0.0,,0,0,29.5,18.8,355.2,1021.2,33.1,9.9,153.7,13.2,8,,2022-10-18T07:25:15,2022-10-18T18:47:41,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-19,66.3,46.1,56.6,66.3,41.6,56.0,24.0,29.7,0.0,0,0.0,,0,0,21.9,12.2,23.1,1025.0,23.2,9.9,151.8,12.9,8,,2022-10-19T07:25:55,2022-10-19T18:46:39,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-20,79.5,55.9,66.3,79.5,55.9,66.3,41.7,42.3,0.0,0,0.0,,0,0,19.7,12.2,226.7,1018.4,29.5,9.9,218.4,18.9,8,,2022-10-20T07:26:36,2022-10-20T18:45:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,F1563,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-21,82.8,63.2,71.0,82.0,63.2,71.0,55.7,59.9,0.0,0,0.0,,0,0,26.6,15.9,211.6,1015.8,16.5,9.8,149.7,12.9,8,,2022-10-21T07:27:16,2022-10-21T18:44:37,0.88,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-22,81.4,66.8,73.7,81.7,66.8,73.7,59.4,62.5,0.0,0,0.0,,0,0,30.6,28.1,176.0,1014.0,51.3,9.9,114.8,9.9,6,,2022-10-22T07:27:57,2022-10-22T18:43:37,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-23,83.1,70.1,76.3,83.1,70.1,76.3,62.8,65.7,0.0,0,0.0,,0,0,35.2,24.8,157.0,1012.8,64.2,9.5,127.4,11.1,8,,2022-10-23T07:28:39,2022-10-23T18:42:39,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,F1563,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-24,80.6,73.6,76.9,82.8,73.6,77.0,68.2,74.9,0.007,100,12.5,rain,0,0,35.0,22.5,161.9,1009.8,93.0,6.7,46.7,4.0,2,,2022-10-24T07:29:21,2022-10-24T18:41:41,0.98,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,F1563,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-25,75.4,57.7,65.6,75.4,57.7,65.6,43.9,48.5,0.095,100,8.33,rain,0,0,44.8,28.7,321.4,1013.6,37.1,8.9,152.8,13.2,8,,2022-10-25T07:30:03,2022-10-25T18:40:45,0.0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-26,73.7,52.1,63.1,73.7,52.1,63.1,38.4,43.9,0.0,0,0.0,,0,0,15.9,13.0,88.1,1016.9,10.3,9.5,144.3,12.4,8,,2022-10-26T07:30:46,2022-10-26T18:39:49,0.04,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-27,74.0,56.1,65.9,74.0,56.1,65.9,49.6,56.7,0.0,0,0.0,,0,0,20.8,13.0,114.6,1015.1,33.8,9.2,132.3,11.4,8,,2022-10-27T07:31:30,2022-10-27T18:38:55,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-28,71.5,60.8,66.3,71.5,60.8,66.3,63.6,91.1,1.839,100,54.17,rain,0,0,39.0,25.1,83.9,1013.9,95.6,5.3,38.7,3.4,3,,2022-10-28T07:32:13,2022-10-28T18:38:02,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-29,64.9,57.5,61.1,64.9,57.5,61.1,54.1,77.9,0.0,0,0.0,,0,0,27.7,15.2,303.9,1015.8,92.0,9.9,45.6,4.0,2,,2022-10-29T07:32:57,2022-10-29T18:37:10,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-30,73.9,56.4,65.0,73.9,56.4,65.0,53.4,68.2,0.0,0,0.0,,0,0,21.9,12.2,279.9,1015.3,31.9,9.9,125.6,10.9,7,,2022-10-30T07:33:42,2022-10-30T18:36:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-10-31,77.3,62.6,69.0,77.3,62.6,69.0,53.2,58.9,0.0,0,0.0,,0,0,10.3,10.2,127.4,1016.1,48.2,9.9,110.5,9.6,6,,2022-10-31T07:34:27,2022-10-31T18:35:29,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-01,67.0,62.5,64.4,67.0,62.5,64.4,60.6,87.5,0.269,100,45.83,rain,0,0,47.2,25.4,110.3,1019.7,77.0,7.6,21.8,1.9,1,,2022-11-01T07:35:12,2022-11-01T18:34:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-02,75.8,60.8,67.5,75.8,60.8,67.5,61.0,80.4,0.0,0,0.0,,0,0,19.7,14.2,90.2,1021.3,87.1,9.6,79.7,6.7,4,,2022-11-02T07:35:58,2022-11-02T18:33:53,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-03,82.8,70.0,75.4,87.0,70.0,76.1,70.4,85.4,0.0,0,0.0,,0,0,26.4,17.4,134.8,1017.8,87.9,7.3,73.7,6.3,4,,2022-11-03T07:36:44,2022-11-03T18:33:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-04,82.7,71.7,77.0,88.8,71.7,78.6,72.8,87.3,0.031,100,16.67,rain,0,0,34.5,23.0,156.5,1011.8,91.5,7.9,60.4,5.2,3,,2022-11-04T07:37:31,2022-11-04T18:32:22,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-05,77.4,59.4,65.2,77.4,59.4,65.2,53.2,67.7,0.328,100,20.83,rain,0,0,32.7,19.9,96.0,1012.8,69.7,9.4,108.6,9.4,7,,2022-11-05T07:38:17,2022-11-05T18:31:39,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-06,84.4,63.3,73.7,90.1,63.3,74.9,67.9,82.9,0.002,100,8.33,rain,0,0,30.8,19.3,144.1,1013.3,87.8,9.0,76.3,7.0,5,,2022-11-06T06:39:05,2022-11-06T17:30:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-07,84.4,71.3,76.3,87.9,71.3,77.3,70.6,83.8,0.0,0,0.0,,0,0,20.0,11.2,122.8,1019.9,63.4,7.7,108.1,9.3,6,,2022-11-07T06:39:52,2022-11-07T17:30:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-08,84.4,70.9,75.5,84.3,70.9,75.8,66.3,75.3,0.0,0,0.0,,0,0,27.7,19.7,120.0,1021.9,37.1,9.1,108.0,9.3,7,,2022-11-08T06:40:40,2022-11-08T17:29:37,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-09,82.6,69.0,74.6,84.8,69.0,75.0,66.0,76.4,0.0,0,0.0,,0,0,24.2,17.3,121.6,1019.8,34.7,9.2,81.2,7.1,6,,2022-11-09T06:41:28,2022-11-09T17:28:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-10,80.6,67.5,72.5,81.9,67.5,72.7,65.1,79.4,0.0,0,0.0,,0,0,18.3,13.3,130.6,1012.9,46.4,8.1,109.0,9.5,6,,2022-11-10T06:42:17,2022-11-10T17:28:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-11,80.6,47.5,68.2,82.8,40.2,67.9,63.1,84.5,0.553,100,37.5,rain,0,0,35.2,23.5,270.7,1010.3,68.1,8.0,59.6,5.1,4,,2022-11-11T06:43:05,2022-11-11T17:27:48,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-12,56.4,42.9,48.8,56.4,33.7,44.3,34.3,60.0,0.016,100,4.17,rain,0,0,37.7,23.1,344.9,1021.2,31.5,9.9,127.5,11.1,7,,2022-11-12T06:43:54,2022-11-12T17:27:14,0.64,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-13,57.6,40.6,49.1,57.6,35.1,46.7,29.1,47.1,0.0,0,0.0,,0,0,19.0,11.3,56.0,1023.2,25.9,9.9,120.2,10.4,7,,2022-11-13T06:44:43,2022-11-13T17:26:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-14,58.8,48.3,52.4,58.8,42.3,51.4,46.2,80.6,1.122,100,29.17,rain,0,0,36.5,22.9,62.9,1015.0,99.7,7.8,16.2,1.5,1,,2022-11-14T06:45:33,2022-11-14T17:26:12,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-15,52.7,43.2,47.2,52.7,36.6,42.1,38.5,72.3,0.0,0,0.0,,0,0,32.6,21.9,349.8,1023.8,76.3,9.9,118.5,10.2,6,,2022-11-15T06:46:22,2022-11-15T17:25:43,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-16,53.6,39.6,45.8,53.6,32.8,41.9,34.8,66.9,0.0,0,0.0,,0,0,24.2,14.3,12.4,1029.5,63.4,9.9,74.7,6.4,4,,2022-11-16T06:47:12,2022-11-16T17:25:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-17,56.0,44.0,50.6,56.0,39.5,49.0,33.6,53.0,0.0,0,0.0,,0,0,18.3,11.5,47.5,1029.2,78.1,9.9,65.5,5.6,3,,2022-11-17T06:48:02,2022-11-17T17:24:50,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-18,55.9,48.1,52.2,55.9,42.9,51.3,32.8,48.4,0.002,100,8.33,rain,0,0,20.8,14.3,87.7,1026.3,97.9,9.9,57.2,4.8,2,,2022-11-18T06:48:52,2022-11-18T17:24:26,0.83,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-19,50.1,43.2,45.7,50.1,35.8,40.3,42.1,87.3,0.825,100,87.5,rain,0,0,26.4,16.0,30.3,1026.8,93.7,6.8,11.4,0.9,0,,2022-11-19T06:49:41,2022-11-19T17:24:03,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-20,54.6,41.0,47.3,54.6,33.9,43.9,34.4,62.2,0.0,0,0.0,,0,0,21.9,13.8,17.1,1028.8,76.3,9.9,64.6,5.6,4,,2022-11-20T06:50:31,2022-11-20T17:23:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-21,48.3,43.4,45.4,44.4,37.7,41.1,40.1,82.4,0.523,100,66.67,rain,0,0,18.3,11.8,34.2,1027.8,91.5,8.0,19.8,1.7,1,,2022-11-21T06:51:21,2022-11-21T17:23:23,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,E3942,D0326"
Houston,2022-11-22,59.3,44.9,51.1,59.3,40.5,49.4,41.6,71.6,0.058,100,29.17,rain,0,0,15.0,11.0,54.6,1025.3,93.4,9.5,76.3,6.6,4,,2022-11-22T06:52:11,2022-11-22T17:23:05,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-23,70.0,51.1,59.8,70.0,51.1,59.8,47.7,65.1,0.0,0,0.0,,0,0,32.2,15.8,108.2,1019.1,48.1,9.6,101.9,8.9,6,,2022-11-23T06:53:01,2022-11-23T17:22:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-24,68.4,61.0,64.9,68.4,61.0,64.9,63.6,95.6,1.611,100,50.0,rain,0,0,36.5,26.2,80.8,1013.2,99.9,3.2,18.3,1.5,1,,2022-11-24T06:53:51,2022-11-24T17:22:35,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-25,62.5,59.1,60.1,62.5,59.1,60.1,57.8,92.2,0.412,100,41.67,rain,0,0,29.6,18.9,40.7,1016.5,90.0,8.0,15.8,1.2,1,,2022-11-25T06:54:40,2022-11-25T17:22:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,C8931,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-26,64.8,54.3,60.0,64.8,54.3,60.0,51.4,76.1,1.418,100,41.67,rain,0,0,33.3,19.9,262.4,1011.1,57.0,7.5,102.3,8.6,7,,2022-11-26T06:55:29,2022-11-26T17:22:12,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-27,74.1,54.4,63.0,74.1,54.4,63.0,48.0,59.4,0.0,0,0.0,,0,0,25.3,16.6,256.3,1012.3,17.4,9.9,113.0,9.7,7,,2022-11-27T06:56:18,2022-11-27T17:22:03,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-28,73.6,54.0,62.4,73.6,54.0,62.4,50.9,67.7,0.0,0,0.0,,0,0,16.1,12.7,101.7,1014.0,35.9,9.8,117.5,10.1,7,,2022-11-28T06:57:07,2022-11-28T17:21:55,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-29,79.4,64.2,74.1,79.4,64.2,74.1,70.9,90.1,0.009,100,4.17,rain,0,0,29.7,18.7,193.1,1009.1,94.5,5.1,45.8,3.9,2,,2022-11-29T06:57:56,2022-11-29T17:21:49,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-11-30,73.6,49.9,59.0,73.6,44.6,58.8,40.8,53.8,0.0,0,0.0,,0,0,35.9,24.2,9.9,1022.1,44.2,8.8,104.4,8.9,7,,2022-11-30T06:58:44,2022-11-30T17:21:45,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-01,57.5,41.2,50.7,57.5,34.2,48.2,39.2,65.0,0.0,0,0.0,,0,0,21.9,14.3,89.1,1026.2,58.4,9.9,76.2,6.5,6,,2022-12-01T06:59:32,2022-12-01T17:21:43,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-02,77.2,55.4,67.0,77.2,55.4,67.0,63.6,89.2,0.0,0,0.0,,0,0,28.9,18.3,142.8,1020.5,97.2,6.9,38.8,3.4,3,,2022-12-02T07:00:19,2022-12-02T17:21:42,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-03,77.2,64.2,71.6,77.2,64.2,71.6,66.7,85.1,0.001,100,4.17,rain,0,0,21.9,13.8,300.2,1024.7,96.0,8.0,58.7,5.1,4,,2022-12-03T07:01:06,2022-12-03T17:21:43,0.34,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-04,68.3,59.1,63.6,68.3,59.1,63.6,56.3,77.7,0.0,0,0.0,,0,0,15.0,12.7,46.2,1022.6,95.8,8.0,63.3,5.5,3,,2022-12-04T07:01:52,2022-12-04T17:21:46,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-05,80.7,64.7,71.3,82.4,64.7,71.4,67.0,87.8,0.0,0,0.0,,0,0,25.1,14.2,188.7,1014.5,88.7,5.6,45.1,3.7,2,,2022-12-05T07:02:38,2022-12-05T17:21:50,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-06,81.0,68.1,73.3,83.7,68.1,73.7,68.7,86.4,0.0,0,0.0,,0,0,26.4,16.2,184.4,1015.2,89.0,8.3,62.1,5.3,4,,2022-12-06T07:03:23,2022-12-06T17:21:56,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-07,81.1,70.0,73.8,83.6,70.0,74.1,69.7,88.2,0.024,100,4.17,rain,0,0,26.4,16.9,168.7,1021.3,80.4,5.2,60.2,5.1,2,,2022-12-07T07:04:07,2022-12-07T17:22:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-08,80.8,69.8,74.0,82.5,69.8,74.1,68.6,84.4,0.0,0,0.0,,0,0,19.7,11.8,165.0,1021.4,85.3,7.2,72.5,6.3,4,,2022-12-08T07:04:51,2022-12-08T17:22:13,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-09,80.7,69.5,73.5,82.4,69.5,73.6,68.4,85.3,0.0,0,0.0,,0,0,19.7,13.5,174.5,1019.3,79.0,7.1,78.7,6.7,5,,2022-12-09T07:05:34,2022-12-09T17:22:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-10,79.3,66.0,72.0,79.3,66.0,72.0,68.2,88.6,0.006,100,4.17,rain,0,0,29.3,18.0,161.6,1017.5,87.5,6.0,69.3,6.1,4,,2022-12-10T07:06:16,2022-12-10T17:22:37,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-11,72.0,64.6,68.2,72.0,64.6,68.2,64.8,89.1,0.712,100,29.17,rain,0,0,24.2,13.4,32.0,1017.0,94.0,8.2,35.3,3.1,3,,2022-12-11T07:06:58,2022-12-11T17:22:51,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D2150,72243012960,D0326"
Houston,2022-12-12,68.4,63.0,66.1,68.4,63.0,66.1,63.9,92.9,0.02,100,8.33,rain,0,0,28.9,18.8,113.5,1014.5,99.8,6.5,20.0,1.8,1,,2022-12-12T07:07:38,2022-12-12T17:23:07,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-13,79.6,68.4,73.5,79.6,68.4,73.5,69.4,87.4,0.017,100,20.83,rain,0,0,35.7,23.6,161.8,1007.3,97.1,7.1,40.4,3.5,2,,2022-12-13T07:08:18,2022-12-13T17:23:24,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-14,72.3,54.9,62.8,72.3,54.9,62.8,43.6,53.4,0.112,100,37.5,rain,0,0,34.3,25.5,336.1,1008.3,60.2,9.4,77.2,6.7,6,,2022-12-14T07:08:57,2022-12-14T17:23:43,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-15,62.8,46.8,54.3,62.8,43.1,53.6,32.1,44.9,0.0,0,0.0,,0,0,17.2,10.8,73.8,1016.6,17.2,9.9,90.5,7.8,7,,2022-12-15T07:09:34,2022-12-15T17:24:04,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-16,66.3,43.1,53.8,66.3,34.9,52.0,44.4,71.3,0.123,100,25.0,rain,0,0,32.6,23.1,71.3,1016.9,71.3,9.1,62.1,5.2,5,,2022-12-16T07:10:11,2022-12-16T17:24:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-17,56.9,42.9,48.2,56.9,36.0,45.2,28.2,48.5,0.009,100,4.17,rain,0,0,26.4,13.6,2.4,1021.4,63.9,9.9,70.8,6.2,4,,2022-12-17T07:10:46,2022-12-17T17:24:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-18,53.8,40.0,48.1,53.8,32.8,45.3,24.2,39.4,0.0,0,0.0,,0,0,24.2,19.1,83.7,1024.1,51.4,9.9,60.6,5.2,4,,2022-12-18T07:11:21,2022-12-18T17:25:14,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-19,51.6,43.2,47.9,51.6,34.4,43.6,41.3,79.6,0.192,100,62.5,rain,0,0,32.3,21.8,71.0,1019.8,99.8,7.9,15.5,1.3,1,,2022-12-19T07:11:54,2022-12-19T17:25:41,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-12-20,57.5,45.2,50.3,57.5,39.3,47.6,46.6,87.5,0.054,100,25.0,rain,0,0,26.4,19.2,357.5,1024.1,88.6,7.3,52.5,4.6,3,,2022-12-20T07:12:26,2022-12-20T17:26:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
